rank,feature_idx,cohens_d,auroc,fire_rate_tool,fire_rate_nontool,diff,mean_tool,mean_nontool,sign
276,499,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
277,500,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
278,564,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
279,565,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
280,566,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
281,616,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
282,617,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
283,620,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
284,547,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
285,622,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
286,571,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
287,572,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
288,573,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
289,575,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
290,560,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
291,561,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
292,562,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
293,563,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
294,621,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
295,549,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
296,550,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
297,536,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
298,537,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
299,539,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
300,540,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
301,502,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
302,503,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
303,554,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
304,497,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
305,557,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
306,558,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
307,559,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
308,544,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
309,505,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
310,506,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
311,507,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
312,508,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
313,496,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
314,555,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
315,82,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
316,83,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
317,84,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
318,85,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
319,137,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
320,138,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
321,139,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
322,103,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
323,366,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
324,90,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
325,91,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
326,93,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
327,94,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
328,95,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
329,150,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
330,151,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
331,747,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
332,749,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
333,88,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
334,69,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
335,70,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
336,56,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
337,57,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
338,58,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
339,123,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
340,125,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
341,126,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
342,127,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
343,122,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
344,114,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
345,115,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
346,116,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
347,140,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
348,143,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
349,129,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
350,130,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
351,131,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
352,135,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
353,112,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
354,119,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
355,168,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
356,169,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
357,170,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
358,171,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
359,173,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
360,175,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
361,198,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
362,750,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
363,184,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
364,185,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
365,186,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
366,188,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
367,189,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
368,190,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
369,203,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
370,206,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
371,207,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
372,199,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
373,751,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
374,737,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
375,739,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
376,155,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
377,156,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
378,158,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
379,145,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
