rank,feature_idx,cohens_d,auroc,fire_rate_tool,fire_rate_nontool,diff,mean_tool,mean_nontool,sign
288,2977,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
289,2978,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
290,2979,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
291,5201,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
292,5202,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
293,5207,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
294,5192,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
295,5590,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
296,5196,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
297,5198,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
298,5185,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
299,3015,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
300,5208,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
301,5210,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
302,5211,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
303,5212,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
304,5213,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
305,5214,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
306,5200,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
307,3031,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
308,3016,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
309,3017,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
310,3018,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
311,5194,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
312,2955,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
313,2957,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
314,5252,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
315,5253,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
316,5254,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
317,5255,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
318,2968,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
319,2969,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
320,2971,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
321,2974,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
322,5227,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
323,5228,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
324,5229,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
325,5230,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
326,5231,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
327,5244,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
328,5220,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
329,3032,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
330,5232,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
331,5233,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
332,5234,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
333,5235,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
334,5236,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
335,5237,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
336,5238,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
337,5224,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
338,2981,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
339,2982,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
340,5240,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
341,5241,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
342,5242,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
343,5219,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
344,3053,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
345,3054,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
346,3055,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
347,5190,0.0,0.5,0.0,0.0,0.0,0.0,0.0,nontool
