name,architecture,variant_family,regime,dict_size,topk,exclusive_pct,exclusive_pct_label,model_side,metric_family,stage,value
antebe1/dfc-D16k-excl3-k45,DFC,DFC,DFC penalized-exclusive,16384,45,0.03,3%,B,tool_correctness,post,6.0
antebe1/dfc-D16k-excl3-k45,DFC,DFC,DFC penalized-exclusive,16384,45,0.03,3%,A,format_accuracy,delta,23.0
antebe1/dfc-D16k-excl3-k45,DFC,DFC,DFC penalized-exclusive,16384,45,0.03,3%,B,format_accuracy,delta,0.0
antebe1/dfc-D16k-excl3-k45,DFC,DFC,DFC penalized-exclusive,16384,45,0.03,3%,A,overall_score,delta,0.71
antebe1/dfc-D16k-excl3-k45,DFC,DFC,DFC penalized-exclusive,16384,45,0.03,3%,B,overall_score,delta,0.12
antebe1/dfc-D16k-excl3-k45,DFC,DFC,DFC penalized-exclusive,16384,45,0.03,3%,A,tool_correctness,delta,24.0
antebe1/dfc-D16k-excl3-k45,DFC,DFC,DFC penalized-exclusive,16384,45,0.03,3%,B,tool_correctness,delta,6.0
antebe1/dfc-D16k-excl3-k90,DFC,DFC,DFC penalized-exclusive,16384,90,0.03,3%,A,format_accuracy,pre,19.0
antebe1/dfc-D16k-excl3-k90,DFC,DFC,DFC penalized-exclusive,16384,90,0.03,3%,B,format_accuracy,pre,0.0
antebe1/dfc-D16k-excl3-k90,DFC,DFC,DFC penalized-exclusive,16384,90,0.03,3%,A,overall_score,pre,-0.43
antebe1/dfc-D16k-excl3-k90,DFC,DFC,DFC penalized-exclusive,16384,90,0.03,3%,B,overall_score,pre,-1.0
antebe1/dfc-D16k-excl3-k90,DFC,DFC,DFC penalized-exclusive,16384,90,0.03,3%,A,tool_correctness,pre,19.0
antebe1/dfc-D16k-excl3-k90,DFC,DFC,DFC penalized-exclusive,16384,90,0.03,3%,B,tool_correctness,pre,0.0
antebe1/dfc-D16k-excl3-k90,DFC,DFC,DFC penalized-exclusive,16384,90,0.03,3%,A,format_accuracy,post,42.0
antebe1/dfc-D16k-excl3-k90,DFC,DFC,DFC penalized-exclusive,16384,90,0.03,3%,B,format_accuracy,post,0.0
antebe1/dfc-D16k-excl3-k90,DFC,DFC,DFC penalized-exclusive,16384,90,0.03,3%,A,overall_score,post,0.26
antebe1/dfc-D16k-excl3-k90,DFC,DFC,DFC penalized-exclusive,16384,90,0.03,3%,B,overall_score,post,-0.86
antebe1/dfc-D16k-excl3-k90,DFC,DFC,DFC penalized-exclusive,16384,90,0.03,3%,A,tool_correctness,post,42.0
antebe1/dfc-D16k-excl3-k90,DFC,DFC,DFC penalized-exclusive,16384,90,0.03,3%,B,tool_correctness,post,7.0
antebe1/dfc-D16k-excl3-k90,DFC,DFC,DFC penalized-exclusive,16384,90,0.03,3%,A,format_accuracy,delta,23.0
antebe1/dfc-D16k-excl3-k90,DFC,DFC,DFC penalized-exclusive,16384,90,0.03,3%,B,format_accuracy,delta,0.0
antebe1/dfc-D16k-excl3-k90,DFC,DFC,DFC penalized-exclusive,16384,90,0.03,3%,A,overall_score,delta,0.69
antebe1/dfc-D16k-excl3-k90,DFC,DFC,DFC penalized-exclusive,16384,90,0.03,3%,B,overall_score,delta,0.14
antebe1/dfc-D16k-excl3-k90,DFC,DFC,DFC penalized-exclusive,16384,90,0.03,3%,A,tool_correctness,delta,23.0
antebe1/dfc-D16k-excl3-k90,DFC,DFC,DFC penalized-exclusive,16384,90,0.03,3%,B,tool_correctness,delta,7.0
antebe1/dfc-D16k-excl5-freeexcl-k160,DFC,DFC,DFC free-exclusive,16384,160,0.05,5%,A,format_accuracy,pre,19.0
antebe1/dfc-D16k-excl5-freeexcl-k160,DFC,DFC,DFC free-exclusive,16384,160,0.05,5%,B,format_accuracy,pre,0.0
antebe1/dfc-D16k-excl5-freeexcl-k160,DFC,DFC,DFC free-exclusive,16384,160,0.05,5%,A,overall_score,pre,-0.43
antebe1/dfc-D16k-excl5-freeexcl-k160,DFC,DFC,DFC free-exclusive,16384,160,0.05,5%,B,overall_score,pre,-1.0
antebe1/dfc-D16k-excl5-freeexcl-k160,DFC,DFC,DFC free-exclusive,16384,160,0.05,5%,A,tool_correctness,pre,19.0
antebe1/dfc-D16k-excl5-freeexcl-k160,DFC,DFC,DFC free-exclusive,16384,160,0.05,5%,B,tool_correctness,pre,0.0
antebe1/dfc-D16k-excl5-freeexcl-k160,DFC,DFC,DFC free-exclusive,16384,160,0.05,5%,A,format_accuracy,post,58.0
antebe1/dfc-D16k-excl5-freeexcl-k160,DFC,DFC,DFC free-exclusive,16384,160,0.05,5%,B,format_accuracy,post,0.0
antebe1/dfc-D16k-excl5-freeexcl-k160,DFC,DFC,DFC free-exclusive,16384,160,0.05,5%,A,overall_score,post,0.74
antebe1/dfc-D16k-excl5-freeexcl-k160,DFC,DFC,DFC free-exclusive,16384,160,0.05,5%,B,overall_score,post,-0.94
antebe1/dfc-D16k-excl5-freeexcl-k160,DFC,DFC,DFC free-exclusive,16384,160,0.05,5%,A,tool_correctness,post,58.0
antebe1/dfc-D16k-excl5-freeexcl-k160,DFC,DFC,DFC free-exclusive,16384,160,0.05,5%,B,tool_correctness,post,3.0
antebe1/dfc-D16k-excl5-freeexcl-k160,DFC,DFC,DFC free-exclusive,16384,160,0.05,5%,A,format_accuracy,delta,39.0
antebe1/dfc-D16k-excl5-freeexcl-k160,DFC,DFC,DFC free-exclusive,16384,160,0.05,5%,B,format_accuracy,delta,0.0
antebe1/dfc-D16k-excl5-freeexcl-k160,DFC,DFC,DFC free-exclusive,16384,160,0.05,5%,A,overall_score,delta,1.17
antebe1/dfc-D16k-excl5-freeexcl-k160,DFC,DFC,DFC free-exclusive,16384,160,0.05,5%,B,overall_score,delta,0.06
antebe1/dfc-D16k-excl5-freeexcl-k160,DFC,DFC,DFC free-exclusive,16384,160,0.05,5%,A,tool_correctness,delta,39.0
antebe1/dfc-D16k-excl5-freeexcl-k160,DFC,DFC,DFC free-exclusive,16384,160,0.05,5%,B,tool_correctness,delta,3.0
antebe1/dfc-D16k-excl5-freeexcl-k45,DFC,DFC,DFC free-exclusive,16384,45,0.05,5%,A,format_accuracy,pre,19.0
antebe1/dfc-D16k-excl5-freeexcl-k45,DFC,DFC,DFC free-exclusive,16384,45,0.05,5%,B,format_accuracy,pre,0.0
antebe1/dfc-D16k-excl5-freeexcl-k45,DFC,DFC,DFC free-exclusive,16384,45,0.05,5%,A,overall_score,pre,-0.43
antebe1/dfc-D16k-excl5-freeexcl-k45,DFC,DFC,DFC free-exclusive,16384,45,0.05,5%,B,overall_score,pre,-1.0
antebe1/dfc-D16k-excl5-freeexcl-k45,DFC,DFC,DFC free-exclusive,16384,45,0.05,5%,A,tool_correctness,pre,19.0
antebe1/dfc-D16k-excl5-freeexcl-k45,DFC,DFC,DFC free-exclusive,16384,45,0.05,5%,B,tool_correctness,pre,0.0
antebe1/dfc-D16k-excl5-freeexcl-k45,DFC,DFC,DFC free-exclusive,16384,45,0.05,5%,A,format_accuracy,post,48.0
antebe1/dfc-D16k-excl5-freeexcl-k45,DFC,DFC,DFC free-exclusive,16384,45,0.05,5%,B,format_accuracy,post,0.0
antebe1/dfc-D16k-excl5-freeexcl-k45,DFC,DFC,DFC free-exclusive,16384,45,0.05,5%,A,overall_score,post,0.44
antebe1/dfc-D16k-excl5-freeexcl-k45,DFC,DFC,DFC free-exclusive,16384,45,0.05,5%,B,overall_score,post,-0.88
antebe1/dfc-D16k-excl5-freeexcl-k45,DFC,DFC,DFC free-exclusive,16384,45,0.05,5%,A,tool_correctness,post,48.0
antebe1/dfc-D16k-excl5-freeexcl-k45,DFC,DFC,DFC free-exclusive,16384,45,0.05,5%,B,tool_correctness,post,6.0
antebe1/dfc-D16k-excl5-freeexcl-k45,DFC,DFC,DFC free-exclusive,16384,45,0.05,5%,A,format_accuracy,delta,29.0
antebe1/dfc-D16k-excl5-freeexcl-k45,DFC,DFC,DFC free-exclusive,16384,45,0.05,5%,B,format_accuracy,delta,0.0
antebe1/dfc-D16k-excl5-freeexcl-k45,DFC,DFC,DFC free-exclusive,16384,45,0.05,5%,A,overall_score,delta,0.87
antebe1/dfc-D16k-excl5-freeexcl-k45,DFC,DFC,DFC free-exclusive,16384,45,0.05,5%,B,overall_score,delta,0.12
antebe1/dfc-D16k-excl5-freeexcl-k45,DFC,DFC,DFC free-exclusive,16384,45,0.05,5%,A,tool_correctness,delta,29.0
antebe1/dfc-D16k-excl5-freeexcl-k45,DFC,DFC,DFC free-exclusive,16384,45,0.05,5%,B,tool_correctness,delta,6.0
antebe1/dfc-D16k-excl5-freeexcl-k90,DFC,DFC,DFC free-exclusive,16384,90,0.05,5%,A,format_accuracy,pre,19.0
antebe1/dfc-D16k-excl5-freeexcl-k90,DFC,DFC,DFC free-exclusive,16384,90,0.05,5%,B,format_accuracy,pre,0.0
antebe1/dfc-D16k-excl5-freeexcl-k90,DFC,DFC,DFC free-exclusive,16384,90,0.05,5%,A,overall_score,pre,-0.43
antebe1/dfc-D16k-excl5-freeexcl-k90,DFC,DFC,DFC free-exclusive,16384,90,0.05,5%,B,overall_score,pre,-1.0
antebe1/dfc-D16k-excl5-freeexcl-k90,DFC,DFC,DFC free-exclusive,16384,90,0.05,5%,A,tool_correctness,pre,19.0
antebe1/dfc-D16k-excl5-freeexcl-k90,DFC,DFC,DFC free-exclusive,16384,90,0.05,5%,B,tool_correctness,pre,0.0
antebe1/dfc-D16k-excl5-freeexcl-k90,DFC,DFC,DFC free-exclusive,16384,90,0.05,5%,A,format_accuracy,post,43.0
antebe1/dfc-D16k-excl5-freeexcl-k90,DFC,DFC,DFC free-exclusive,16384,90,0.05,5%,B,format_accuracy,post,0.0
antebe1/dfc-D16k-excl5-freeexcl-k90,DFC,DFC,DFC free-exclusive,16384,90,0.05,5%,A,overall_score,post,0.33
antebe1/dfc-D16k-excl5-freeexcl-k90,DFC,DFC,DFC free-exclusive,16384,90,0.05,5%,B,overall_score,post,-0.86
antebe1/dfc-D16k-excl5-freeexcl-k90,DFC,DFC,DFC free-exclusive,16384,90,0.05,5%,A,tool_correctness,post,45.0
antebe1/dfc-D16k-excl5-freeexcl-k90,DFC,DFC,DFC free-exclusive,16384,90,0.05,5%,B,tool_correctness,post,7.0
antebe1/dfc-D16k-excl5-freeexcl-k90,DFC,DFC,DFC free-exclusive,16384,90,0.05,5%,A,format_accuracy,delta,24.0
antebe1/dfc-D16k-excl5-freeexcl-k90,DFC,DFC,DFC free-exclusive,16384,90,0.05,5%,B,format_accuracy,delta,0.0
antebe1/dfc-D16k-excl5-freeexcl-k90,DFC,DFC,DFC free-exclusive,16384,90,0.05,5%,A,overall_score,delta,0.76
antebe1/dfc-D16k-excl5-freeexcl-k90,DFC,DFC,DFC free-exclusive,16384,90,0.05,5%,B,overall_score,delta,0.14
antebe1/dfc-D16k-excl5-freeexcl-k90,DFC,DFC,DFC free-exclusive,16384,90,0.05,5%,A,tool_correctness,delta,26.0
antebe1/dfc-D16k-excl5-freeexcl-k90,DFC,DFC,DFC free-exclusive,16384,90,0.05,5%,B,tool_correctness,delta,7.0
antebe1/dfc-D16k-excl5-k160,DFC,DFC,DFC penalized-exclusive,16384,160,0.05,5%,A,format_accuracy,pre,19.0
antebe1/dfc-D16k-excl5-k160,DFC,DFC,DFC penalized-exclusive,16384,160,0.05,5%,B,format_accuracy,pre,0.0
antebe1/dfc-D16k-excl5-k160,DFC,DFC,DFC penalized-exclusive,16384,160,0.05,5%,A,overall_score,pre,-0.43
antebe1/dfc-D16k-excl5-k160,DFC,DFC,DFC penalized-exclusive,16384,160,0.05,5%,B,overall_score,pre,-1.0
antebe1/dfc-D16k-excl5-k160,DFC,DFC,DFC penalized-exclusive,16384,160,0.05,5%,A,tool_correctness,pre,19.0
antebe1/dfc-D16k-excl5-k160,DFC,DFC,DFC penalized-exclusive,16384,160,0.05,5%,B,tool_correctness,pre,0.0
antebe1/dfc-D16k-excl5-k160,DFC,DFC,DFC penalized-exclusive,16384,160,0.05,5%,A,format_accuracy,post,49.0
antebe1/dfc-D16k-excl5-k160,DFC,DFC,DFC penalized-exclusive,16384,160,0.05,5%,B,format_accuracy,post,0.0
antebe1/dfc-D16k-excl5-k160,DFC,DFC,DFC penalized-exclusive,16384,160,0.05,5%,A,overall_score,post,0.49
antebe1/dfc-D16k-excl5-k160,DFC,DFC,DFC penalized-exclusive,16384,160,0.05,5%,B,overall_score,post,-0.92
antebe1/dfc-D16k-excl5-k160,DFC,DFC,DFC penalized-exclusive,16384,160,0.05,5%,A,tool_correctness,post,50.0
antebe1/dfc-D16k-excl5-k160,DFC,DFC,DFC penalized-exclusive,16384,160,0.05,5%,B,tool_correctness,post,4.0
antebe1/dfc-D16k-excl5-k160,DFC,DFC,DFC penalized-exclusive,16384,160,0.05,5%,A,format_accuracy,delta,30.0
antebe1/dfc-D16k-excl5-k160,DFC,DFC,DFC penalized-exclusive,16384,160,0.05,5%,B,format_accuracy,delta,0.0
antebe1/dfc-D16k-excl5-k160,DFC,DFC,DFC penalized-exclusive,16384,160,0.05,5%,A,overall_score,delta,0.92
antebe1/dfc-D16k-excl5-k160,DFC,DFC,DFC penalized-exclusive,16384,160,0.05,5%,B,overall_score,delta,0.08
antebe1/dfc-D16k-excl5-k160,DFC,DFC,DFC penalized-exclusive,16384,160,0.05,5%,A,tool_correctness,delta,31.0
antebe1/dfc-D16k-excl5-k160,DFC,DFC,DFC penalized-exclusive,16384,160,0.05,5%,B,tool_correctness,delta,4.0
antebe1/dfc-D16k-excl5-k45,DFC,DFC,DFC penalized-exclusive,16384,45,0.05,5%,A,format_accuracy,pre,19.0
antebe1/dfc-D16k-excl5-k45,DFC,DFC,DFC penalized-exclusive,16384,45,0.05,5%,B,format_accuracy,pre,0.0
antebe1/dfc-D16k-excl5-k45,DFC,DFC,DFC penalized-exclusive,16384,45,0.05,5%,A,overall_score,pre,-0.43
antebe1/dfc-D16k-excl5-k45,DFC,DFC,DFC penalized-exclusive,16384,45,0.05,5%,B,overall_score,pre,-1.0
antebe1/dfc-D16k-excl5-k45,DFC,DFC,DFC penalized-exclusive,16384,45,0.05,5%,A,tool_correctness,pre,19.0
antebe1/dfc-D16k-excl5-k45,DFC,DFC,DFC penalized-exclusive,16384,45,0.05,5%,B,tool_correctness,pre,0.0
antebe1/dfc-D16k-excl5-k45,DFC,DFC,DFC penalized-exclusive,16384,45,0.05,5%,A,format_accuracy,post,45.0
antebe1/dfc-D16k-excl5-k45,DFC,DFC,DFC penalized-exclusive,16384,45,0.05,5%,B,format_accuracy,post,0.0
antebe1/dfc-D16k-excl5-k45,DFC,DFC,DFC penalized-exclusive,16384,45,0.05,5%,A,overall_score,post,0.37
antebe1/dfc-D16k-excl5-k45,DFC,DFC,DFC penalized-exclusive,16384,45,0.05,5%,B,overall_score,post,-0.94
antebe1/dfc-D16k-excl5-k45,DFC,DFC,DFC penalized-exclusive,16384,45,0.05,5%,A,tool_correctness,post,46.0
antebe1/dfc-D16k-excl5-k45,DFC,DFC,DFC penalized-exclusive,16384,45,0.05,5%,B,tool_correctness,post,3.0
antebe1/dfc-D16k-excl5-k45,DFC,DFC,DFC penalized-exclusive,16384,45,0.05,5%,A,format_accuracy,delta,26.0
antebe1/dfc-D16k-excl5-k45,DFC,DFC,DFC penalized-exclusive,16384,45,0.05,5%,B,format_accuracy,delta,0.0
antebe1/dfc-D16k-excl5-k45,DFC,DFC,DFC penalized-exclusive,16384,45,0.05,5%,A,overall_score,delta,0.8
antebe1/dfc-D16k-excl5-k45,DFC,DFC,DFC penalized-exclusive,16384,45,0.05,5%,B,overall_score,delta,0.06
antebe1/dfc-D16k-excl5-k45,DFC,DFC,DFC penalized-exclusive,16384,45,0.05,5%,A,tool_correctness,delta,27.0
antebe1/dfc-D16k-excl5-k45,DFC,DFC,DFC penalized-exclusive,16384,45,0.05,5%,B,tool_correctness,delta,3.0
antebe1/dfc-D16k-excl5-k90,DFC,DFC,DFC penalized-exclusive,16384,90,0.05,5%,A,format_accuracy,pre,19.0
antebe1/dfc-D16k-excl5-k90,DFC,DFC,DFC penalized-exclusive,16384,90,0.05,5%,B,format_accuracy,pre,0.0
antebe1/dfc-D16k-excl5-k90,DFC,DFC,DFC penalized-exclusive,16384,90,0.05,5%,A,overall_score,pre,-0.43
antebe1/dfc-D16k-excl5-k90,DFC,DFC,DFC penalized-exclusive,16384,90,0.05,5%,B,overall_score,pre,-1.0
antebe1/dfc-D16k-excl5-k90,DFC,DFC,DFC penalized-exclusive,16384,90,0.05,5%,A,tool_correctness,pre,19.0
antebe1/dfc-D16k-excl5-k90,DFC,DFC,DFC penalized-exclusive,16384,90,0.05,5%,B,tool_correctness,pre,0.0
antebe1/dfc-D16k-excl5-k90,DFC,DFC,DFC penalized-exclusive,16384,90,0.05,5%,A,format_accuracy,post,49.0
antebe1/dfc-D16k-excl5-k90,DFC,DFC,DFC penalized-exclusive,16384,90,0.05,5%,B,format_accuracy,post,0.0
antebe1/dfc-D16k-excl5-k90,DFC,DFC,DFC penalized-exclusive,16384,90,0.05,5%,A,overall_score,post,0.49
antebe1/dfc-D16k-excl5-k90,DFC,DFC,DFC penalized-exclusive,16384,90,0.05,5%,B,overall_score,post,-0.94
antebe1/dfc-D16k-excl5-k90,DFC,DFC,DFC penalized-exclusive,16384,90,0.05,5%,A,tool_correctness,post,50.0
antebe1/dfc-D16k-excl5-k90,DFC,DFC,DFC penalized-exclusive,16384,90,0.05,5%,B,tool_correctness,post,3.0
antebe1/dfc-D16k-excl5-k90,DFC,DFC,DFC penalized-exclusive,16384,90,0.05,5%,A,format_accuracy,delta,30.0
antebe1/dfc-D16k-excl5-k90,DFC,DFC,DFC penalized-exclusive,16384,90,0.05,5%,B,format_accuracy,delta,0.0
antebe1/dfc-D16k-excl5-k90,DFC,DFC,DFC penalized-exclusive,16384,90,0.05,5%,A,overall_score,delta,0.92
antebe1/dfc-D16k-excl5-k90,DFC,DFC,DFC penalized-exclusive,16384,90,0.05,5%,B,overall_score,delta,0.06
antebe1/dfc-D16k-excl5-k90,DFC,DFC,DFC penalized-exclusive,16384,90,0.05,5%,A,tool_correctness,delta,31.0
antebe1/dfc-D16k-excl5-k90,DFC,DFC,DFC penalized-exclusive,16384,90,0.05,5%,B,tool_correctness,delta,3.0
antebe1/dfc-D8k-excl10-freeexcl-k160,DFC,DFC,DFC free-exclusive,8192,160,0.1,10%,A,format_accuracy,pre,19.0
antebe1/dfc-D8k-excl10-freeexcl-k160,DFC,DFC,DFC free-exclusive,8192,160,0.1,10%,B,format_accuracy,pre,0.0
antebe1/dfc-D8k-excl10-freeexcl-k160,DFC,DFC,DFC free-exclusive,8192,160,0.1,10%,A,overall_score,pre,-0.43
antebe1/dfc-D8k-excl10-freeexcl-k160,DFC,DFC,DFC free-exclusive,8192,160,0.1,10%,B,overall_score,pre,-1.0
antebe1/dfc-D8k-excl10-freeexcl-k160,DFC,DFC,DFC free-exclusive,8192,160,0.1,10%,A,tool_correctness,pre,19.0
antebe1/dfc-D8k-excl10-freeexcl-k160,DFC,DFC,DFC free-exclusive,8192,160,0.1,10%,B,tool_correctness,pre,0.0
antebe1/dfc-D8k-excl10-freeexcl-k160,DFC,DFC,DFC free-exclusive,8192,160,0.1,10%,A,format_accuracy,post,83.0
antebe1/dfc-D8k-excl10-freeexcl-k160,DFC,DFC,DFC free-exclusive,8192,160,0.1,10%,B,format_accuracy,post,0.0
antebe1/dfc-D8k-excl10-freeexcl-k160,DFC,DFC,DFC free-exclusive,8192,160,0.1,10%,A,overall_score,post,1.49
antebe1/dfc-D8k-excl10-freeexcl-k160,DFC,DFC,DFC free-exclusive,8192,160,0.1,10%,B,overall_score,post,-1.0
antebe1/dfc-D8k-excl10-freeexcl-k160,DFC,DFC,DFC free-exclusive,8192,160,0.1,10%,A,tool_correctness,post,83.0
antebe1/dfc-D8k-excl10-freeexcl-k160,DFC,DFC,DFC free-exclusive,8192,160,0.1,10%,B,tool_correctness,post,0.0
antebe1/dfc-D8k-excl10-freeexcl-k160,DFC,DFC,DFC free-exclusive,8192,160,0.1,10%,A,format_accuracy,delta,64.0
antebe1/dfc-D8k-excl10-freeexcl-k160,DFC,DFC,DFC free-exclusive,8192,160,0.1,10%,B,format_accuracy,delta,0.0
antebe1/dfc-D8k-excl10-freeexcl-k160,DFC,DFC,DFC free-exclusive,8192,160,0.1,10%,A,overall_score,delta,1.92
antebe1/dfc-D8k-excl10-freeexcl-k160,DFC,DFC,DFC free-exclusive,8192,160,0.1,10%,B,overall_score,delta,0.0
antebe1/dfc-D8k-excl10-freeexcl-k160,DFC,DFC,DFC free-exclusive,8192,160,0.1,10%,A,tool_correctness,delta,64.0
antebe1/dfc-D8k-excl10-freeexcl-k160,DFC,DFC,DFC free-exclusive,8192,160,0.1,10%,B,tool_correctness,delta,0.0
antebe1/dfc-D8k-excl10-freeexcl-k45,DFC,DFC,DFC free-exclusive,8192,45,0.1,10%,A,format_accuracy,pre,19.0
antebe1/dfc-D8k-excl10-freeexcl-k45,DFC,DFC,DFC free-exclusive,8192,45,0.1,10%,B,format_accuracy,pre,0.0
antebe1/dfc-D8k-excl10-freeexcl-k45,DFC,DFC,DFC free-exclusive,8192,45,0.1,10%,A,overall_score,pre,-0.43
antebe1/dfc-D8k-excl10-freeexcl-k45,DFC,DFC,DFC free-exclusive,8192,45,0.1,10%,B,overall_score,pre,-1.0
antebe1/dfc-D8k-excl10-freeexcl-k45,DFC,DFC,DFC free-exclusive,8192,45,0.1,10%,A,tool_correctness,pre,19.0
antebe1/dfc-D8k-excl10-freeexcl-k45,DFC,DFC,DFC free-exclusive,8192,45,0.1,10%,B,tool_correctness,pre,0.0
antebe1/dfc-D8k-excl10-freeexcl-k45,DFC,DFC,DFC free-exclusive,8192,45,0.1,10%,A,format_accuracy,post,41.0
antebe1/dfc-D8k-excl10-freeexcl-k45,DFC,DFC,DFC free-exclusive,8192,45,0.1,10%,B,format_accuracy,post,0.0
antebe1/dfc-D8k-excl10-freeexcl-k45,DFC,DFC,DFC free-exclusive,8192,45,0.1,10%,A,overall_score,post,0.27
antebe1/dfc-D8k-excl10-freeexcl-k45,DFC,DFC,DFC free-exclusive,8192,45,0.1,10%,B,overall_score,post,-0.88
antebe1/dfc-D8k-excl10-freeexcl-k45,DFC,DFC,DFC free-exclusive,8192,45,0.1,10%,A,tool_correctness,post,43.0
antebe1/dfc-D8k-excl10-freeexcl-k45,DFC,DFC,DFC free-exclusive,8192,45,0.1,10%,B,tool_correctness,post,6.0
antebe1/dfc-D8k-excl10-freeexcl-k45,DFC,DFC,DFC free-exclusive,8192,45,0.1,10%,A,format_accuracy,delta,22.0
antebe1/dfc-D8k-excl10-freeexcl-k45,DFC,DFC,DFC free-exclusive,8192,45,0.1,10%,B,format_accuracy,delta,0.0
antebe1/dfc-D8k-excl10-freeexcl-k45,DFC,DFC,DFC free-exclusive,8192,45,0.1,10%,A,overall_score,delta,0.7
antebe1/dfc-D8k-excl10-freeexcl-k45,DFC,DFC,DFC free-exclusive,8192,45,0.1,10%,B,overall_score,delta,0.12
antebe1/dfc-D8k-excl10-freeexcl-k45,DFC,DFC,DFC free-exclusive,8192,45,0.1,10%,A,tool_correctness,delta,24.0
antebe1/dfc-D8k-excl10-freeexcl-k45,DFC,DFC,DFC free-exclusive,8192,45,0.1,10%,B,tool_correctness,delta,6.0
antebe1/dfc-D8k-excl10-freeexcl-k90,DFC,DFC,DFC free-exclusive,8192,90,0.1,10%,A,format_accuracy,pre,19.0
antebe1/dfc-D8k-excl10-freeexcl-k90,DFC,DFC,DFC free-exclusive,8192,90,0.1,10%,B,format_accuracy,pre,0.0
antebe1/dfc-D8k-excl10-freeexcl-k90,DFC,DFC,DFC free-exclusive,8192,90,0.1,10%,A,overall_score,pre,-0.43
antebe1/dfc-D8k-excl10-freeexcl-k90,DFC,DFC,DFC free-exclusive,8192,90,0.1,10%,B,overall_score,pre,-1.0
antebe1/dfc-D8k-excl10-freeexcl-k90,DFC,DFC,DFC free-exclusive,8192,90,0.1,10%,A,tool_correctness,pre,19.0
antebe1/dfc-D8k-excl10-freeexcl-k90,DFC,DFC,DFC free-exclusive,8192,90,0.1,10%,B,tool_correctness,pre,0.0
antebe1/dfc-D8k-excl10-freeexcl-k90,DFC,DFC,DFC free-exclusive,8192,90,0.1,10%,A,format_accuracy,post,52.0
antebe1/dfc-D8k-excl10-freeexcl-k90,DFC,DFC,DFC free-exclusive,8192,90,0.1,10%,B,format_accuracy,post,0.0
antebe1/dfc-D8k-excl10-freeexcl-k90,DFC,DFC,DFC free-exclusive,8192,90,0.1,10%,A,overall_score,post,0.56
antebe1/dfc-D8k-excl10-freeexcl-k90,DFC,DFC,DFC free-exclusive,8192,90,0.1,10%,B,overall_score,post,-0.82
antebe1/dfc-D8k-excl10-freeexcl-k90,DFC,DFC,DFC free-exclusive,8192,90,0.1,10%,A,tool_correctness,post,52.0
antebe1/dfc-D8k-excl10-freeexcl-k90,DFC,DFC,DFC free-exclusive,8192,90,0.1,10%,B,tool_correctness,post,9.0
antebe1/dfc-D8k-excl10-freeexcl-k90,DFC,DFC,DFC free-exclusive,8192,90,0.1,10%,A,format_accuracy,delta,33.0
antebe1/dfc-D8k-excl10-freeexcl-k90,DFC,DFC,DFC free-exclusive,8192,90,0.1,10%,B,format_accuracy,delta,0.0
antebe1/dfc-D8k-excl10-freeexcl-k90,DFC,DFC,DFC free-exclusive,8192,90,0.1,10%,A,overall_score,delta,0.99
antebe1/dfc-D8k-excl10-freeexcl-k90,DFC,DFC,DFC free-exclusive,8192,90,0.1,10%,B,overall_score,delta,0.18
antebe1/dfc-D8k-excl10-freeexcl-k90,DFC,DFC,DFC free-exclusive,8192,90,0.1,10%,A,tool_correctness,delta,33.0
antebe1/dfc-D8k-excl10-freeexcl-k90,DFC,DFC,DFC free-exclusive,8192,90,0.1,10%,B,tool_correctness,delta,9.0
antebe1/dfc-D8k-excl10-k160,DFC,DFC,DFC penalized-exclusive,8192,160,0.1,10%,A,format_accuracy,pre,19.0
antebe1/dfc-D8k-excl10-k160,DFC,DFC,DFC penalized-exclusive,8192,160,0.1,10%,B,format_accuracy,pre,0.0
antebe1/dfc-D8k-excl10-k160,DFC,DFC,DFC penalized-exclusive,8192,160,0.1,10%,A,overall_score,pre,-0.43
antebe1/dfc-D8k-excl10-k160,DFC,DFC,DFC penalized-exclusive,8192,160,0.1,10%,B,overall_score,pre,-1.0
antebe1/dfc-D8k-excl10-k160,DFC,DFC,DFC penalized-exclusive,8192,160,0.1,10%,A,tool_correctness,pre,19.0
antebe1/dfc-D8k-excl10-k160,DFC,DFC,DFC penalized-exclusive,8192,160,0.1,10%,B,tool_correctness,pre,0.0
antebe1/dfc-D8k-excl10-k160,DFC,DFC,DFC penalized-exclusive,8192,160,0.1,10%,A,format_accuracy,post,44.0
antebe1/dfc-D8k-excl10-k160,DFC,DFC,DFC penalized-exclusive,8192,160,0.1,10%,B,format_accuracy,post,0.0
antebe1/dfc-D8k-excl10-k160,DFC,DFC,DFC penalized-exclusive,8192,160,0.1,10%,A,overall_score,post,0.32
antebe1/dfc-D8k-excl10-k160,DFC,DFC,DFC penalized-exclusive,8192,160,0.1,10%,B,overall_score,post,-0.84
antebe1/dfc-D8k-excl10-k160,DFC,DFC,DFC penalized-exclusive,8192,160,0.1,10%,A,tool_correctness,post,44.0
antebe1/dfc-D8k-excl10-k160,DFC,DFC,DFC penalized-exclusive,8192,160,0.1,10%,B,tool_correctness,post,8.0
antebe1/dfc-D8k-excl10-k160,DFC,DFC,DFC penalized-exclusive,8192,160,0.1,10%,A,format_accuracy,delta,25.0
antebe1/dfc-D8k-excl10-k160,DFC,DFC,DFC penalized-exclusive,8192,160,0.1,10%,B,format_accuracy,delta,0.0
